,0,1,2,3,4,5
249,1,500,250,"[16.926047771248115, 23.028151381781267, 13.6359700527435]",17,"[(16.270871063018685, 21.897473150072827, 17.455756914287083), (13.876966051777488, 22.384549761644685, 15.335498970913003), (18.36989712054624, 18.889333720412733, 15.309834733462614), (19.172679561888057, 24.089434784557742, 15.395517173866324), (16.463870235230345, 24.125620989555124, 11.881954163983686), (16.14014144696408, 25.241072792774222, 17.128740629204195), (14.066618629777066, 18.68696802573009, 14.055608461948559), (16.206623935840966, 22.247507600460533, 10.584757929035629), (14.437914518766966, 25.58320671673563, 13.391193753593376), (20.230744779632627, 21.530016269824877, 14.578705801691592), (19.372960758550814, 24.46589182591149, 13.025501557586068), (14.300395204202719, 22.924282314512926, 13.164848268351227), (13.62018336646974, 20.613313957996596, 12.442379623519294), (14.664747334961929, 24.54086829249916, 15.580993645188208), (20.127575736594242, 22.345328465274207, 12.6143552712428), (18.501305130437007, 22.198583449497946, 16.557272362373308), (17.498454654610498, 21.070590734674195, 12.341620201265254)]"
250,1,500,251,"[9.130435613571732, 4.894872377934826, 11.769814267518154]",16,"[(11.315707985957507, 8.194893991523838, 13.57993241377889), (10.04280874866686, 7.480804369434725, 9.614615781223012), (10.77639625642787, 5.303230937854408, 9.183765457214903), (7.188068426230493, 6.921264275215915, 11.710769187170168), (5.262853427307079, 3.854536845274474, 14.301073224019925), (12.154487520738712, 5.08323195244095, 10.943644355168258), (9.40127919653508, 9.224304717276045, 13.940612113308132), (11.002883937002531, 4.542948391767718, 14.150810229553619), (6.395298099508495, 6.814721073076876, 13.547140792189266), (8.097357801424131, 6.367763103166945, 15.570568858338332), (8.601542687969262, 2.731355061480414, 14.607716497154941), (8.697013408378739, 8.381381019744618, 11.279871136000004), (10.676990585897258, 2.064983490429429, 13.193428792891508), (10.12043134303882, 3.363728543993377, 8.495278112744753), (6.852084151209161, 4.249310903131142, 11.068632219170059), (8.997878446771711, 2.5829752171482445, 11.07847383560557)]"
251,1,500,252,"[15.47002847557345, 8.053766190697301, 9.291333957417832]",14,"[(14.966043493139768, 5.797849823850788, 10.40171975754867), (12.608172932890636, 9.949801431544708, 9.238803344051197), (17.139653149037702, 9.156787060988693, 7.480438788582672), (15.667364435456369, 6.27630799464722, 7.882770880753951), (14.853137396184435, 10.618412896966946, 8.950511606720433), (13.462013330829455, 6.048043720528843, 8.42645063819452), (12.667002058636939, 7.785378472029135, 6.630484923285971), (18.208082244384084, 4.924897934602016, 10.019151297864324), (15.995466832722634, 9.288209280912088, 11.281722822424095), (12.331622813373887, 7.8286159290594375, 8.916853934172613), (13.292963516226116, 6.9511576313425065, 13.726639755742179), (19.17729015481401, 9.343498286832169, 9.661327700455933), (18.58265779018476, 7.494139904244132, 7.739959721611824), (16.956533973045573, 11.369994633428695, 8.718758955194804)]"
252,1,500,253,"[18.853994614366528, 22.12988231908177, 20.57951061146417]",14,"[(21.637159731205326, 22.363373300367343, 16.452896433226062), (13.713491214421026, 22.8435121992718, 20.493674459163323), (22.57377742260034, 17.835400945682462, 21.421319414114322), (15.79568495918252, 20.199451268447753, 23.1861285980426), (16.14014144696408, 25.241072792774222, 17.128740629204195), (17.43855592753441, 24.031369164508007, 18.204984594451428), (17.89879006822493, 19.22435455138124, 21.433300019556466), (19.391484601369754, 19.04059895370154, 19.553993707486008), (17.90437364533444, 18.135389100037603, 24.686683010042877), (12.09986176878108, 23.88678532568522, 19.58893683266421), (21.328153007618024, 20.627610679170907, 17.71213819105896), (21.758974458273837, 20.20047146329313, 19.675597644114315), (18.501305130437007, 22.198583449497946, 16.557272362373308), (16.782930868286044, 21.64839046273299, 19.50913703647477)]"
253,1,500,254,"[14.47277124936804, 15.494940999123724, 25.569953107222325]",11,"[(17.24429284898489, 12.680162377867315, 25.878565927128086), (14.390994646078674, 17.539553086929153, 22.58850112115376), (11.971006532380565, 17.587363989159336, 23.971270112779575), (12.203558158947867, 14.429802143055515, 25.692958970533287), (10.446040166250453, 20.70021921614191, 23.150856086116548), (15.758976387151185, 17.068638277046205, 25.04674616522074), (9.445262739552716, 15.399829390212881, 25.207813750847983), (14.39949610947145, 14.635016852688219, 23.755972296585444), (14.33153608431306, 11.115930230930207, 25.5886594252845), (17.90437364533444, 18.135389100037603, 24.686683010042877), (16.077940287776524, 12.419457693779362, 23.92563659110006)]"
254,1,500,255,"[14.664747334961929, 24.54086829249916, 15.580993645188208]",9,"[(16.270871063018685, 21.897473150072827, 17.455756914287083), (13.876966051777488, 22.384549761644685, 15.335498970913003), (16.14014144696408, 25.241072792774222, 17.128740629204195), (14.437914518766966, 25.58320671673563, 13.391193753593376), (11.919980979306919, 26.25515971196489, 13.181417280914594), (12.756883063050267, 24.356709192925766, 17.66032972994335), (11.92092603181465, 23.497643872190125, 13.424265823445541), (14.300395204202719, 22.924282314512926, 13.164848268351227), (16.926047771248115, 23.028151381781267, 13.6359700527435)]"
255,1,500,256,"[6.554492625375873, 21.484667187290086, 13.728837954934107]",15,"[(6.859567561992931, 24.558004127414407, 15.427214107814113), (4.10889469510617, 19.149228098327626, 14.219809109972244), (8.535661530733021, 19.495343585034735, 10.446394776243082), (9.725728683260906, 23.04194324042554, 13.419504600775888), (5.199749370844069, 20.288196240485618, 12.038865157022586), (5.532454960828771, 21.24957283101782, 17.001817260426), (7.876584178013748, 21.08762334857091, 16.809829127783562), (7.865572524670267, 23.31779260913582, 9.384228005415608), (4.37744864363337, 22.36392910558984, 13.26552833251089), (7.032162998196868, 18.56452680872706, 13.516954601027804), (9.814257636683134, 25.027959699307548, 13.033469483146282), (8.297038231406818, 21.231293438740426, 9.126172595857074), (3.9482367676847328, 20.85739532898458, 15.590873954740141), (8.71514060058387, 19.70845044698494, 12.844629236944083), (10.75448195354345, 21.720073018734457, 14.954605402288403)]"
256,1,500,257,"[17.044866049414466, 9.972893608704279, 17.973472914135506]",17,"[(16.569810068391906, 9.986231945710102, 13.21230443953004), (13.569180767089106, 8.782800719314455, 15.317873049490633), (14.650817381814633, 9.834485805693328, 18.767207328199458), (16.228634910222723, 10.837765897198688, 20.526184315286066), (18.853902345150395, 10.424400252435833, 20.161386581364617), (15.509232096012127, 12.250432979046684, 18.78472264262787), (16.770099235088782, 12.857255966521441, 16.55487837248655), (20.180021162473977, 9.433677420666191, 19.011082933107428), (14.07063013504656, 11.362428127000735, 16.33706227443417), (18.57881002763561, 12.69106263400491, 18.710887040416836), (13.495942658776848, 8.434574945985837, 17.908653453636873), (19.99671152196658, 11.552466575329968, 17.568484825640756), (18.22955797423778, 8.771696647158477, 15.931751048984056), (17.376093892204988, 7.044922406947557, 18.824633541410186), (17.044257063947335, 11.951059506642586, 13.929228309967833), (16.155633795711815, 7.354680693645371, 15.561578281128819), (18.994815173228925, 10.61602710417306, 14.463163910330875)]"
257,1,500,258,"[12.73008740096028, 20.697138601043836, 22.379796326943115]",10,"[(13.713491214421026, 22.8435121992718, 20.493674459163323), (11.714433002095062, 21.873028950526106, 19.12278495149666), (15.79568495918252, 20.199451268447753, 23.1861285980426), (14.444787060160342, 21.095176698836433, 19.81432261095677), (10.313949862181584, 21.959252082110687, 21.11517464353591), (14.390994646078674, 17.539553086929153, 22.58850112115376), (11.971006532380565, 17.587363989159336, 23.971270112779575), (10.446040166250453, 20.70021921614191, 23.150856086116548), (11.862559022118992, 17.90144389039035, 21.341864330509942), (13.778062142077959, 17.474243640357205, 20.12514603673999)]"
258,1,500,259,"[14.966043493139768, 5.797849823850788, 10.40171975754867]",15,"[(16.053070394942974, 4.064619660095374, 9.405074631686714), (15.667364435456369, 6.27630799464722, 7.882770880753951), (14.27474479393727, 1.7966485155637635, 12.79973843024839), (17.063638884034532, 2.625246131839317, 11.30105895947244), (13.462013330829455, 6.048043720528843, 8.42645063819452), (18.208082244384084, 4.924897934602016, 10.019151297864324), (15.995466832722634, 9.288209280912088, 11.281722822424095), (12.154487520738712, 5.08323195244095, 10.943644355168258), (12.633079046667367, 2.230694795326501, 11.44599294579721), (12.331622813373887, 7.8286159290594375, 8.916853934172613), (13.292963516226116, 6.9511576313425065, 13.726639755742179), (12.356557920554362, 3.83863429354993, 8.883871698264423), (15.47002847557345, 8.053766190697301, 9.291333957417832), (18.289288074130365, 5.26328848361476, 12.885062833809592), (14.67126452595511, 5.500621358437915, 12.834855340527783)]"
259,1,500,260,"[19.055924454214747, 14.849270851287873, 16.163981525085408]",12,"[(18.228716030501502, 15.1565757481695, 18.03807062065711), (21.049338249457442, 15.488060288867734, 17.577344867351467), (15.504990729128854, 17.095866033685176, 14.600332348835215), (16.770099235088782, 12.857255966521441, 16.55487837248655), (18.57881002763561, 12.69106263400491, 18.710887040416836), (19.045035031207416, 13.149444202557504, 15.101333199775258), (19.438002933855067, 17.21303765753247, 16.026016003335837), (15.505736796559527, 16.65518794097791, 17.273091839221767), (19.99671152196658, 11.552466575329968, 17.568484825640756), (21.274378670302852, 13.441196346563594, 15.799112246399003), (15.5610547761724, 14.520326574317147, 15.765013811199585), (20.185046423091915, 15.2264962674125, 14.033542356461785)]"
260,1,500,261,"[11.8535911573978, 4.380142426076101, 5.932507488671092]",14,"[(11.26699939180856, 4.358679958570106, 3.673038351702487), (13.808269362556988, 2.437035280260646, 7.079982502421517), (10.78225344587523, 2.0427352628060294, 6.653983561766031), (15.509644999376476, 5.354975505812634, 5.4427205933146325), (10.77639625642787, 5.303230937854408, 9.183765457214903), (10.045275844787438, 6.23601278319726, 5.041668589298231), (13.63711094442952, 4.741535268225412, 6.829806660683911), (13.462013330829455, 6.048043720528843, 8.42645063819452), (12.667002058636939, 7.785378472029135, 6.630484923285971), (9.814062930869229, 6.435989834854993, 7.202225544707952), (12.356557920554362, 3.83863429354993, 8.883871698264423), (10.12043134303882, 3.363728543993377, 8.495278112744753), (8.090009988611293, 4.827821457841861, 5.975585110262062), (13.030229614112601, 6.453314553983178, 3.6486703651993695)]"
261,1,500,262,"[18.853902345150395, 10.424400252435833, 20.161386581364617]",12,"[(17.044866049414466, 9.972893608704279, 17.973472914135506), (21.722487828597757, 12.895952891202903, 21.192447520391667), (16.228634910222723, 10.837765897198688, 20.526184315286066), (18.39723583666323, 7.636009122840761, 21.99235294125978), (20.180021162473977, 9.433677420666191, 19.011082933107428), (18.57881002763561, 12.69106263400491, 18.710887040416836), (19.169347934282168, 9.487450112124984, 23.345588225090786), (19.99671152196658, 11.552466575329968, 17.568484825640756), (16.94741708984721, 9.07270260589555, 22.253649599993665), (18.499308984301873, 11.46544570770337, 22.05569799243133), (21.235711049363083, 10.282369078890088, 21.380707653568948), (17.376093892204988, 7.044922406947557, 18.824633541410186)]"
262,1,500,263,"[15.667364435456369, 6.27630799464722, 7.882770880753951]",13,"[(14.966043493139768, 5.797849823850788, 10.40171975754867), (16.053070394942974, 4.064619660095374, 9.405074631686714), (17.139653149037702, 9.156787060988693, 7.480438788582672), (15.509644999376476, 5.354975505812634, 5.4427205933146325), (13.63711094442952, 4.741535268225412, 6.829806660683911), (13.462013330829455, 6.048043720528843, 8.42645063819452), (12.667002058636939, 7.785378472029135, 6.630484923285971), (18.208082244384084, 4.924897934602016, 10.019151297864324), (17.14950079528778, 7.2080350280643035, 6.177090005965358), (17.12650364391715, 3.8968539590107234, 7.175422166084301), (15.47002847557345, 8.053766190697301, 9.291333957417832), (14.92848573190788, 7.268986339552906, 4.095933830523205), (18.58265779018476, 7.494139904244132, 7.739959721611824)]"
263,1,500,264,"[13.876966051777488, 22.384549761644685, 15.335498970913003]",16,"[(11.714433002095062, 21.873028950526106, 19.12278495149666), (13.622436222835281, 20.294624927717116, 17.90836303179782), (16.270871063018685, 21.897473150072827, 17.455756914287083), (18.36989712054624, 18.889333720412733, 15.309834733462614), (12.756883063050267, 24.356709192925766, 17.66032972994335), (14.066618629777066, 18.68696802573009, 14.055608461948559), (11.392154917414889, 21.224216220536146, 12.833218874217026), (11.92092603181465, 23.497643872190125, 13.424265823445541), (11.761848932596454, 19.269885121159607, 15.411790249012014), (14.300395204202719, 22.924282314512926, 13.164848268351227), (14.664747334961929, 24.54086829249916, 15.580993645188208), (13.62018336646974, 20.613313957996596, 12.442379623519294), (10.75448195354345, 21.720073018734457, 14.954605402288403), (16.926047771248115, 23.028151381781267, 13.6359700527435), (17.498454654610498, 21.070590734674195, 12.341620201265254), (11.361442502716406, 20.18766617093145, 18.01930922485282)]"
264,1,500,265,"[16.097503076210295, 2.435586797927072, 16.811861212497146]",12,"[(16.310870175773236, 4.149484426653199, 13.980805939202742), (20.392008436006705, 2.597396344439649, 16.423727286262114), (17.216869236489284, 1.6986275108414297, 14.895239843424187), (12.767089355541104, 5.0726493037389675, 19.34409686940478), (16.549169029206347, 5.318686434456508, 16.700722443291493), (13.715344864559825, 3.8804071866325045, 15.400748833562448), (17.054005484693658, 4.9647877301864645, 20.114789327164274), (18.528430486395816, 4.595293275910158, 18.773092196829502), (18.88426647120634, 4.20424186232913, 15.017318280741204), (14.573561740655746, 1.036929259015127, 16.321427382979884), (15.278622490828747, 0.5914171772567535, 14.147440548904058), (14.290400001978043, 2.813391555960826, 19.977923380494875)]"
265,1,500,266,"[16.72019003363393, 18.706818653497844, 19.796951073618033]",15,"[(17.683046437002478, 18.328237086650674, 17.45474492037763), (13.622436222835281, 20.294624927717116, 17.90836303179782), (16.270871063018685, 21.897473150072827, 17.455756914287083), (16.583289074396074, 17.60213683365666, 21.63715394474125), (15.79568495918252, 20.199451268447753, 23.1861285980426), (14.444787060160342, 21.095176698836433, 19.81432261095677), (14.390994646078674, 17.539553086929153, 22.58850112115376), (19.470807480724805, 17.356317408390417, 18.424568959532394), (15.505736796559527, 16.65518794097791, 17.273091839221767), (17.89879006822493, 19.22435455138124, 21.433300019556466), (16.372463132026613, 15.722491579103847, 18.904446777175664), (19.391484601369754, 19.04059895370154, 19.553993707486008), (18.53482764003178, 16.419762347347405, 21.96642639746772), (13.778062142077959, 17.474243640357205, 20.12514603673999), (16.782930868286044, 21.64839046273299, 19.50913703647477)]"
